,날짜,종가
3313,2006.01.24,1920.11
3314,2006.01.23,1917.64
3315,2006.01.20,1887.85
3316,2006.01.19,1867.46
3317,2006.01.18,1849.12
3318,2006.01.17,1870.16
3319,2006.01.16,1887.86
3320,2006.01.13,1885.84
3321,2006.01.12,1884.52
3322,2006.01.11,1907.54
3323,2006.01.10,1926.36
3324,2006.01.09,1924.81
3325,2006.01.06,1933.74
3326,2006.01.05,1933.03
3327,2006.01.04,1951.65
3328,2006.01.03,1955.31
3329,2006.01.02,1974.67
3330,2005.12.29,1994.06
3331,2005.12.28,2003.85
3332,2005.12.27,2004.06
3333,2005.12.26,1994.32
3334,2005.12.23,2013.37
3335,2005.12.22,2005.58
3336,2005.12.21,2009.41
3337,2005.12.20,2007.1
3338,2005.12.19,1998.06
3339,2005.12.16,2007.32
3340,2005.12.15,2011.8
3341,2005.12.14,1996.96
3342,2005.12.13,1998.87
3343,2005.12.12,1999.47
3344,2005.12.09,1996.98
3345,2005.12.08,1994.42
3346,2005.12.07,2002.76
3347,2005.12.06,2001.4
3348,2005.12.05,2024.9
3349,2005.12.02,2020.27
3350,2005.12.01,2040.96
3351,2005.11.30,2034.61
3352,2005.11.29,2040.61
3353,2005.11.28,2052.4
3354,2005.11.25,2053.01
3355,2005.11.24,2056.12
3356,2005.11.23,2035.75
3357,2005.11.22,2046.69
3358,2005.11.21,2034.39
3359,2005.11.18,2048.14
3360,2005.11.17,2051.76
3361,2005.11.16,2059.58
3362,2005.11.15,2030.09
3363,2005.11.14,2039.42
3364,2005.11.11,2025.17
3365,2005.11.10,2013.93
3366,2005.11.09,2013.67
3367,2005.11.08,2004.04
3368,2005.11.07,1984.87
3369,2005.11.04,1977.3
3370,2005.11.03,1995.48
3371,2005.11.02,1963.56
3372,2005.11.01,1967.56
3373,2005.10.31,2005.64
3374,2005.10.28,2010.81
3375,2005.10.27,2031.64
3376,2005.10.26,2017.24
3377,2005.10.25,1993.78
3378,2005.10.24,2006.23
3379,2005.10.21,2015.98
3380,2005.10.20,2022.64
3381,2005.10.19,2028.81
3382,2005.10.18,2045.77
3383,2005.10.17,2044.87
3384,2005.10.14,2030.78
3385,2005.10.13,2009.36
3386,2005.10.12,1986.8
3387,2005.10.11,1984.77
3388,2005.10.10,1980.41
3389,2005.10.07,2000.38
3390,2005.10.06,1993.45
3391,2005.10.05,1977.97
3392,2005.10.04,1967.93
3393,2005.09.30,1962.91
3394,2005.09.29,1961.15
3395,2005.09.28,1965.74
3396,2005.09.27,1974.63
3397,2005.09.26,1975.65
3398,2005.09.23,1983.35
3399,2005.09.22,1996.89
3400,2005.09.21,2001.59
3401,2005.09.20,1999.3
3402,2005.09.16,2002.28
3403,2005.09.15,2011.34
3404,2005.09.14,1967.19
3405,2005.09.13,1946.14
3406,2005.09.12,1953.28
3407,2005.09.09,1959.44
3408,2005.09.08,1958.96
3409,2005.09.07,1946.11
3410,2005.09.06,1938.54
3411,2005.09.05,1948.92
3412,2005.09.02,1946.07
3413,2005.09.01,1953.28
3414,2005.08.31,1957.32
3415,2005.08.30,1944.48
3416,2005.08.29,1953.78
3417,2005.08.26,1963.89
3418,2005.08.25,1970.42
3419,2005.08.24,1947.59
3420,2005.08.23,1940.56
3421,2005.08.22,1910.34
3422,2005.08.19,1916.93
3423,2005.08.18,1941.15
3424,2005.08.17,1919.96
3425,2005.08.16,1886.85
3426,2005.08.12,1891.32
3427,2005.08.11,1907.89
3428,2005.08.10,1922.5
3429,2005.08.09,1923.3
3430,2005.08.08,1932.06
3431,2005.08.05,1935.84
3432,2005.08.04,1926.96
3433,2005.08.03,1940.28
3434,2005.08.02,1946.36
3435,2005.08.01,1946.91
3436,2005.07.29,1942.93
3437,2005.07.28,1930.57
3438,2005.07.27,1957.83
3439,2005.07.26,1949.05
3440,2005.07.25,1964.86
3441,2005.07.22,1970.77
3442,2005.07.21,1978.43
3443,2005.07.20,1979.99
3444,2005.07.19,1964.69
3445,2005.07.18,1954.11
3446,2005.07.15,1971.24
3447,2005.07.14,1975.62
3448,2005.07.13,1974.68
3449,2005.07.12,1954.42
3450,2005.07.11,1963.87
3451,2005.07.08,1932.54
3452,2005.07.07,1934.38
3453,2005.07.06,1919.9
3454,2005.07.05,1927.53
3455,2005.07.04,1940.21
3456,2005.07.01,1937.68
3457,2005.06.30,1919.52
3458,2005.06.29,1934.94
3459,2005.06.28,1945.55
3460,2005.06.27,1941.25
3461,2005.06.24,1964.31
3462,2005.06.23,1977.97
3463,2005.06.22,1981.0
3464,2005.06.21,1985.61
3465,2005.06.20,1991.98
3466,2005.06.17,1997.25
3467,2005.06.16,1993.7
3468,2005.06.15,1988.09
3469,2005.06.14,1989.7
3470,2005.06.13,1993.03
3471,2005.06.10,1998.95
3472,2005.06.09,2008.61
3473,2005.06.08,1997.44
3474,2005.06.07,1997.02
3475,2005.06.03,1992.27
3476,2005.06.02,1992.21
3477,2005.06.01,1992.05
3478,2005.05.31,2004.28
3479,2005.05.30,1999.22
3480,2005.05.27,2004.22
3481,2005.05.26,2000.37
3482,2005.05.25,1998.34
3483,2005.05.24,1971.66
3484,2005.05.23,1969.26
3485,2005.05.20,1964.77
3486,2005.05.19,1961.79
3487,2005.05.18,1959.44
3488,2005.05.17,1939.88
3489,2005.05.16,1950.6
3490,2005.05.13,1956.55
3491,2005.05.12,1964.94
3492,2005.05.11,1982.93
3493,2005.05.10,2010.83
3494,2005.05.09,2010.2
3495,2005.05.06,2013.44
3496,2005.05.04,2015.14
3497,2005.05.03,2011.26
3498,2005.05.02,2008.33
3499,2005.04.29,2015.59
3500,2005.04.28,2017.17
3501,2005.04.27,2010.35
3502,2005.04.26,1997.63
3503,2005.04.25,2017.06
3504,2005.04.22,2012.26
3505,2005.04.21,1994.96
3506,2005.04.20,2002.0
3507,2005.04.19,2008.56
3508,2005.04.18,1995.48
3509,2005.04.15,1990.04
3510,2005.04.14,2011.8
3511,2005.04.13,2014.67
3512,2005.04.12,2011.65
3513,2005.04.11,1990.85
3514,2005.04.08,1993.59
3515,2005.04.07,2001.55
3516,2005.04.06,1989.49
3517,2005.04.04,1992.03
3518,2005.04.01,1968.07
3519,2005.03.31,1974.92
3520,2005.03.30,1994.35
3521,2005.03.29,1981.77
3522,2005.03.28,1995.05
3523,2005.03.25,1988.51
3524,2005.03.24,2002.21
3525,2005.03.23,1999.0
3526,2005.03.22,2015.28
3527,2005.03.21,2010.97
3528,2005.03.18,2009.66
3529,2005.03.17,2005.12
3530,2005.03.16,2006.66
3531,2005.03.15,2000.5
3532,2005.03.14,2002.84
3533,2005.03.11,1988.74
3534,2005.03.10,1993.88
3535,2005.03.09,2012.72
3536,2005.03.08,2013.48
3537,2005.03.07,2020.9
3538,2005.03.04,2019.42
3539,2005.03.03,2018.5
3540,2005.03.02,2028.93
3541,2005.02.28,2028.32
3542,2005.02.25,2026.62
3543,2005.02.24,2033.85
3544,2005.02.23,2048.81
3545,2005.02.22,2061.97
3546,2005.02.21,2082.61
3547,2005.02.18,2076.12
3548,2005.02.17,2073.1
3549,2005.02.16,2080.42
3550,2005.02.15,2066.26
3551,2005.02.14,2060.73
3552,2005.02.11,2054.51
3553,2005.02.07,2031.1
3554,2005.02.04,2039.37
3555,2005.02.03,2041.47
3556,2005.02.02,2062.36
3557,2005.02.01,2063.22
3558,2005.01.31,2053.13
3559,2005.01.28,2071.14
3560,2005.01.27,2072.78
3561,2005.01.26,2044.21
3562,2005.01.25,2056.7
3563,2005.01.24,2060.89
3564,2005.01.21,2068.05
3565,2005.01.20,2074.93
3566,2005.01.19,2075.76
3567,2005.01.18,2068.54
3568,2005.01.17,2067.86
3569,2005.01.14,2051.58
3570,2005.01.13,2051.2
3571,2005.01.12,2056.26
3572,2005.01.11,2049.41
3573,2005.01.10,2034.16
3574,2005.01.07,2041.86
3575,2005.01.06,2035.82
3576,2005.01.05,2042.92
3577,2005.01.04,2062.61
3578,2005.01.03,2047.74
3579,2004.12.30,2053.82
3580,2004.12.29,2039.27
3581,2004.12.28,2028.91
3582,2004.12.27,2035.64
3583,2004.12.24,2034.11
3584,2004.12.23,2031.64
3585,2004.12.22,2026.6
3586,2004.12.21,2020.09
3587,2004.12.20,1991.54
3588,2004.12.17,1976.16
3589,2004.12.16,1968.39
3590,2004.12.15,1972.91
3591,2004.12.14,1965.25
3592,2004.12.13,1940.92
3593,2004.12.10,1927.21
3594,2004.12.09,1929.25
3595,2004.12.08,1925.91
3596,2004.12.07,1918.83
3597,2004.12.06,1900.66
3598,2004.12.03,1930.06
3599,2004.12.02,1915.28
3600,2004.12.01,1936.97
3601,2004.11.30,1931.65
3602,2004.11.29,1925.69
3603,2004.11.26,1931.97
3604,2004.11.25,1925.68
3605,2004.11.24,1961.17
3606,2004.11.23,1958.93
3607,2004.11.22,1964.43
3608,2004.11.19,1952.97
3609,2004.11.18,1935.19
3610,2004.11.17,1931.43
3611,2004.11.16,1936.48
3612,2004.11.15,1939.87
3613,2004.11.12,1958.23
3614,2004.11.11,1963.0
3615,2004.11.10,1967.27
3616,2004.11.09,1960.51
3617,2004.11.08,1945.14
3618,2004.11.05,1943.63
3619,2004.11.04,1967.01
3620,2004.11.03,1966.87
3621,2004.11.02,1958.04
3622,2004.11.01,1964.84
3623,2004.10.29,1978.54
3624,2004.10.28,1980.21
3625,2004.10.27,1980.84
3626,2004.10.26,1982.09
3627,2004.10.25,1980.78
3628,2004.10.22,1965.22
3629,2004.10.21,1965.83
3630,2004.10.20,1969.91
3631,2004.10.19,1986.61
3632,2004.10.18,1986.62
3633,2004.10.15,1978.95
3634,2004.10.14,1970.95
3635,2004.10.13,1945.56
3636,2004.10.12,1916.59
3637,2004.10.11,1921.71
3638,2004.10.08,1920.36
3639,2004.10.07,1904.13
3640,2004.10.06,1900.16
3641,2004.10.05,1897.5
3642,2004.10.04,1929.98
3643,2004.10.01,1943.12
3644,2004.09.30,1939.02
3645,2004.09.24,1946.61
3646,2004.09.23,1948.16
3647,2004.09.22,1927.86
3648,2004.09.21,1915.59
3649,2004.09.20,1926.44
3650,2004.09.17,1915.75
3651,2004.09.16,1882.45
3652,2004.09.15,1883.83
3653,2004.09.14,1904.65
3654,2004.09.13,1924.7
3655,2004.09.10,1920.95
3656,2004.09.09,1917.14
3657,2004.09.08,1913.66
3658,2004.09.07,1914.14
3659,2004.09.06,1888.13
3660,2004.09.03,1902.62
3661,2004.09.02,1918.31
3662,2004.09.01,1921.23
3663,2004.08.31,1920.82
3664,2004.08.30,1936.09
3665,2004.08.27,1935.68
3666,2004.08.26,1952.4
3667,2004.08.25,1961.58
3668,2004.08.24,1951.02
3669,2004.08.23,1949.26
3670,2004.08.20,1952.68
3671,2004.08.19,1951.96
3672,2004.08.18,1962.79
3673,2004.08.17,1952.84
3674,2004.08.16,1955.52
3675,2004.08.13,1947.0
3676,2004.08.12,1935.86
3677,2004.08.11,1945.7
3678,2004.08.10,1941.63
3679,2004.08.09,1957.5
3680,2004.08.06,1958.23
3681,2004.08.05,1961.45
3682,2004.08.04,1968.39
3683,2004.08.03,1976.12
3684,2004.08.02,1990.47
3685,2004.07.30,1993.08
3686,2004.07.29,1985.8
3687,2004.07.28,1996.81
3688,2004.07.27,2001.38
3689,2004.07.26,1998.29
3690,2004.07.23,1998.38
3691,2004.07.22,2012.94
3692,2004.07.21,1992.82
3693,2004.07.20,1984.77
3694,2004.07.19,1980.83
3695,2004.07.16,1970.59
3696,2004.07.15,1985.79
3697,2004.07.14,1987.33
3698,2004.07.13,2029.91
3699,2004.07.12,2028.45
3700,2004.07.09,2037.89
3701,2004.07.08,2037.24
3702,2004.07.07,2036.59
3703,2004.07.06,2041.37
3704,2004.07.05,2042.81
3705,2004.07.02,2022.56
3706,2004.07.01,2019.8
3707,2004.06.30,2030.04
3708,2004.06.29,2041.03
3709,2004.06.28,2028.45
3710,2004.06.25,2029.07
3711,2004.06.24,2045.42
3712,2004.06.23,2046.43
3713,2004.06.22,2047.03
3714,2004.06.21,2059.26
3715,2004.06.18,2058.87
3716,2004.06.17,2087.76
3717,2004.06.16,2098.92
3718,2004.06.15,2111.72
3719,2004.06.14,2119.96
3720,2004.06.11,2139.9
3721,2004.06.10,2143.5
3722,2004.06.09,2146.71
3723,2004.06.08,2144.79
3724,2004.06.07,2143.89
3725,2004.06.04,2173.41
3726,2004.06.03,2159.8
3727,2004.06.02,2157.54
3728,2004.06.01,2147.67
3729,2004.05.31,2142.63
3730,2004.05.28,2127.17
3731,2004.05.27,2132.23
3732,2004.05.25,2104.58
3733,2004.05.24,2091.0
3734,2004.05.21,2085.52
3735,2004.05.20,2097.38
3736,2004.05.19,2096.77
3737,2004.05.18,2114.16
3738,2004.05.17,2120.33
3739,2004.05.14,2106.5
3740,2004.05.13,2113.72
3741,2004.05.12,2120.85
3742,2004.05.11,2139.54
3743,2004.05.10,2122.81
3744,2004.05.07,2146.1
3745,2004.05.06,2143.5
3746,2004.05.04,2107.5
3747,2004.05.03,2110.89
3748,2004.04.30,2114.8
3749,2004.04.29,2102.37
3750,2004.04.28,2078.64
3751,2004.04.27,2063.16
3752,2004.04.26,2072.86
3753,2004.04.23,2068.1
3754,2004.04.22,2065.19
3755,2004.04.21,2064.03
3756,2004.04.20,2051.32
3757,2004.04.19,2056.61
3758,2004.04.16,2052.17
3759,2004.04.14,2042.32
3760,2004.04.13,2028.72
3761,2004.04.12,2034.86
3762,2004.04.09,2041.88
3763,2004.04.08,2046.96
3764,2004.04.07,2055.16
3765,2004.04.06,2081.2
3766,2004.04.02,2085.53
3767,2004.04.01,2085.06
3768,2004.03.31,2090.26
3769,2004.03.30,2060.49
3770,2004.03.29,2074.2
3771,2004.03.26,2097.89
3772,2004.03.25,2107.33
3773,2004.03.24,2104.41
3774,2004.03.23,2053.93
3775,2004.03.22,2040.29
3776,2004.03.19,2016.21
3777,2004.03.18,2027.81
3778,2004.03.17,2031.17
3779,2004.03.16,2061.52
3780,2004.03.15,2059.23
3781,2004.03.12,2072.91
3782,2004.03.11,2087.89
3783,2004.03.10,2076.79
3784,2004.03.09,2073.31
3785,2004.03.08,2083.62
3786,2004.03.05,2064.73
3787,2004.03.04,2065.07
3788,2004.03.03,2045.96
3789,2004.03.02,2038.81
3790,2004.02.27,2039.1
3791,2004.02.26,2037.62
3792,2004.02.25,2019.03
3793,2004.02.24,2030.16
3794,2004.02.23,2008.49
3795,2004.02.20,2027.99
3796,2004.02.19,2029.76
3797,2004.02.18,2013.29
3798,2004.02.17,2010.23
3799,2004.02.16,2003.17
3800,2004.02.13,1986.65
3801,2004.02.12,1975.47
3802,2004.02.11,1983.46
3803,2004.02.10,1968.52
3804,2004.02.09,1956.26
3805,2004.02.06,1939.38
3806,2004.02.05,1914.55
3807,2004.02.04,1876.07
3808,2004.02.03,1829.81
3809,2004.02.02,1846.63
3810,2004.01.30,1894.09
3811,2004.01.29,1908.0
3812,2004.01.28,1937.67
3813,2004.01.27,1941.49
3814,2004.01.26,1914.23
3815,2004.01.20,1915.22
3816,2004.01.19,1915.53
3817,2004.01.16,1886.04
3818,2004.01.15,1883.22
3819,2004.01.14,1878.68
3820,2004.01.13,1934.2
3821,2004.01.12,1962.11
3822,2004.01.09,1941.37
3823,2004.01.08,1931.46
3824,2004.01.07,1937.56
3825,2004.01.06,1975.45
3826,2004.01.05,1976.49
3827,2004.01.02,1995.95
3828,2003.12.30,1964.68
3829,2003.12.29,1982.06
3830,2003.12.26,1944.64
3831,2003.12.24,1947.1
3832,2003.12.23,1942.85
3833,2003.12.22,1962.81
3834,2003.12.19,1979.32
3835,2003.12.18,1969.68
3836,2003.12.17,1978.25
3837,2003.12.16,1990.65
3838,2003.12.15,2005.84
3839,2003.12.12,2019.53
3840,2003.12.11,2021.63
3841,2003.12.10,2019.05
3842,2003.12.09,2009.55
3843,2003.12.08,2033.27
3844,2003.12.05,2030.26
3845,2003.12.04,2030.27
3846,2003.12.03,2039.36
3847,2003.12.02,2042.98
3848,2003.12.01,2023.0
3849,2003.11.28,2040.4
3850,2003.11.27,2048.08
3851,2003.11.26,2044.65
3852,2003.11.25,2042.51
3853,2003.11.24,2034.16
3854,2003.11.21,2029.47
3855,2003.11.20,2035.24
3856,2003.11.19,2048.4
3857,2003.11.18,2052.77
3858,2003.11.17,2049.41
3859,2003.11.14,2041.07
3860,2003.11.13,2025.7
3861,2003.11.12,1996.59
3862,2003.11.11,1997.27
3863,2003.11.10,1993.36
3864,2003.11.07,1973.29
3865,2003.11.06,1943.02
3866,2003.11.05,1963.58
3867,2003.11.04,1962.88
3868,2003.11.03,1988.91
3869,2003.10.31,1989.86
3870,2003.10.30,2003.7
3871,2003.10.29,2016.29
3872,2003.10.28,2009.42
3873,2003.10.27,2030.68
3874,2003.10.24,2028.99
3875,2003.10.23,1991.97
3876,2003.10.22,2023.93
3877,2003.10.21,2009.29
3878,2003.10.20,1994.07
3879,2003.10.17,1974.4
3880,2003.10.16,1963.67
3881,2003.10.15,1949.04
3882,2003.10.14,1948.24
3883,2003.10.13,1952.07
3884,2003.10.10,1948.62
3885,2003.10.09,1927.82
3886,2003.10.08,1932.97
3887,2003.10.07,1969.4
3888,2003.10.06,1977.96
3889,2003.10.02,1975.32
3890,2003.10.01,1981.19
3891,2003.09.30,1992.56
3892,2003.09.29,1999.22
3893,2003.09.26,1990.65
3894,2003.09.25,1964.06
3895,2003.09.24,1966.31
3896,2003.09.23,1961.31
3897,2003.09.22,1918.76
3898,2003.09.19,1930.53
3899,2003.09.18,1925.43
3900,2003.09.17,1904.33
3901,2003.09.16,1917.62
3902,2003.09.15,1894.84
3903,2003.09.09,1890.86
3904,2003.09.08,1916.28
3905,2003.09.05,1900.01
3906,2003.09.04,1878.87
3907,2003.09.03,1878.45
3908,2003.09.02,1889.64
3909,2003.09.01,1845.45
3910,2003.08.29,1840.53
3911,2003.08.28,1879.43
3912,2003.08.27,1893.43
3913,2003.08.26,1871.69
3914,2003.08.25,1897.87
3915,2003.08.22,1906.94
3916,2003.08.21,1912.06
3917,2003.08.20,1924.82
3918,2003.08.19,1906.6
3919,2003.08.18,1890.67
3920,2003.08.14,1916.26
3921,2003.08.13,1917.79
3922,2003.08.12,1861.54
3923,2003.08.11,1835.28
3924,2003.08.08,1862.2
3925,2003.08.07,1888.3
3926,2003.08.06,1883.94
3927,2003.08.05,1908.84
3928,2003.08.04,1916.24
3929,2003.08.01,1916.36
3930,2003.07.31,1914.22
3931,2003.07.30,1912.53
3932,2003.07.29,1918.57
3933,2003.07.28,1920.16
3934,2003.07.25,1916.66
3935,2003.07.24,1947.42
3936,2003.07.23,1958.17
3937,2003.07.22,1955.63
3938,2003.07.21,1957.87
3939,2003.07.18,1946.12
3940,2003.07.16,1952.95
3941,2003.07.15,1969.33
3942,2003.07.14,1971.41
3943,2003.07.11,1972.27
3944,2003.07.10,1969.97
3945,2003.07.09,1974.9
3946,2003.07.08,1987.99
3947,2003.07.07,1992.12
3948,2003.07.04,1989.76
3949,2003.07.03,1996.81
3950,2003.07.02,1995.12
3951,2003.07.01,1985.97
3952,2003.06.30,1983.81
3953,2003.06.27,1982.54
3954,2003.06.26,1994.91
3955,2003.06.25,2002.14
3956,2003.06.24,1995.85
3957,2003.06.23,1973.57
3958,2003.06.20,1978.97
3959,2003.06.19,1962.74
3960,2003.06.18,1971.32
3961,2003.06.17,1973.89
3962,2003.06.16,1972.05
3963,2003.06.13,1970.37
3964,2003.06.12,1981.32
3965,2003.06.11,2015.93
3966,2003.06.10,2014.71
3967,2003.06.09,2009.1
3968,2003.06.05,2011.36
3969,2003.06.04,2005.83
3970,2003.06.03,2022.1
3971,2003.06.02,2015.49
3972,2003.05.30,2014.55
3973,2003.05.29,2019.63
3974,2003.05.28,2015.4
3975,2003.05.27,2000.93
3976,2003.05.26,1994.15
3977,2003.05.23,1978.15
3978,2003.05.22,1986.41
3979,2003.05.21,1976.71
3980,2003.05.20,1967.81
3981,2003.05.19,1982.5
3982,2003.05.16,1980.1
3983,2003.05.15,1977.49
3984,2003.05.14,1966.99
3985,2003.05.13,1967.91
3986,2003.05.12,1968.06
3987,2003.05.09,1956.73
3988,2003.05.07,1946.78
3989,2003.05.06,1947.67
3990,2003.05.02,1955.25
3991,2003.04.30,1937.68
3992,2003.04.29,1960.51
3993,2003.04.28,1957.06
3994,2003.04.25,1969.17
3995,2003.04.24,1967.13
3996,2003.04.23,1983.4
3997,2003.04.22,1982.72
3998,2003.04.21,1985.11
3999,2003.04.18,1985.84
4000,2003.04.17,2011.63
4001,2003.04.16,2027.08
4002,2003.04.15,2024.17
4003,2003.04.14,2017.63
4004,2003.04.11,1979.06
4005,2003.04.10,1972.03
4006,2003.04.09,1968.83
4007,2003.04.08,1951.99
4008,2003.04.07,1953.4
4009,2003.04.04,1981.12
4010,2003.04.03,1982.7
4011,2003.04.02,1992.58
4012,2003.04.01,1986.71
4013,2003.03.31,1925.24
4014,2003.03.28,1926.85
4015,2003.03.27,1936.22
4016,2003.03.26,1956.36
4017,2003.03.25,1970.35
4018,2003.03.24,1987.32
4019,2003.03.21,1995.3
4020,2003.03.20,1989.85
4021,2003.03.19,1953.12
4022,2003.03.18,1974.08
4023,2003.03.17,1963.1
4024,2003.03.14,1988.54
4025,2003.03.13,1991.23
4026,2003.03.12,2005.55
4027,2003.03.11,2008.77
4028,2003.03.10,2017.26
4029,2003.03.07,2021.11
4030,2003.03.06,2016.89
4031,2003.03.05,2015.46
4032,2003.03.04,2012.22
4033,2003.03.03,2010.34
4034,2003.02.28,2012.32
4035,2003.02.27,2027.34
4036,2003.02.26,2025.05
4037,2003.02.25,2021.1
4038,2003.02.24,2016.19
4039,2003.02.21,2029.61
4040,2003.02.20,2019.03
4041,2003.02.19,1994.79
4042,2003.02.18,2000.03
4043,2003.02.17,2017.94
4044,2003.02.14,2031.12
4045,2003.02.13,2043.78
4046,2003.02.12,2044.64
4047,2003.02.11,2048.8
4048,2003.02.10,2050.47
4049,2003.02.07,2047.76
4050,2003.02.06,2043.75
4051,2003.02.05,2055.47
4052,2003.02.04,2056.24
4053,2003.02.03,2042.16
4054,2003.01.30,2049.93
4055,2003.01.29,2043.76
4056,2003.01.28,2042.92
4057,2003.01.27,2037.5
4058,2003.01.24,2032.35
4059,2003.01.23,2039.74
4060,2003.01.22,2034.65
4061,2003.01.21,2032.72
4062,2003.01.20,2038.31
4063,2003.01.17,2060.08
4064,2003.01.16,2066.53
4065,2003.01.15,2061.88
4066,2003.01.14,2063.73
4067,2003.01.13,2037.87
4068,2003.01.10,1991.48
4069,2003.01.09,1999.36
4070,2003.01.08,2015.78
4071,2003.01.07,2025.71
4072,2003.01.06,2035.99
4073,2003.01.03,2049.7
4074,2003.01.02,2054.07
4075,2002.12.30,2047.11
4076,2002.12.27,2062.82
4077,2002.12.26,2053.06
4078,2002.12.24,2068.72
4079,2002.12.23,2043.63
4080,2002.12.20,2054.86
4081,2002.12.18,2053.0
4082,2002.12.17,2065.3
4083,2002.12.16,2053.8
4084,2002.12.13,2056.82
4085,2002.12.12,2031.93
4086,2002.12.11,2033.73
4087,2002.12.10,2015.44
4088,2002.12.09,2022.66
4089,2002.12.06,2027.61
4090,2002.12.05,2040.43
4091,2002.12.04,2040.94
4092,2002.12.03,2040.6
4093,2002.12.02,2033.0
4094,2002.11.29,2047.74
4095,2002.11.28,2037.17
4096,2002.11.27,2013.89
4097,2002.11.26,2024.12
4098,2002.11.25,2019.42
4099,2002.11.22,2008.19
4100,2002.11.21,2007.39
4101,2002.11.20,1978.94
4102,2002.11.19,1983.8
4103,2002.11.18,1982.02
4104,2002.11.15,1997.58
4105,2002.11.14,2003.38
4106,2002.11.13,1958.38
4107,2002.11.12,2002.6
4108,2002.11.11,1984.43
4109,2002.11.08,1974.4
4110,2002.11.07,1967.53
4111,2002.11.06,1979.65
4112,2002.11.05,1980.55
4113,2002.11.04,1974.58
4114,2002.11.01,1966.05
4115,2002.10.31,1983.47
4116,2002.10.30,1987.95
4117,2002.10.29,1971.26
4118,2002.10.28,1974.46
4119,2002.10.25,1978.13
4120,2002.10.24,1978.39
4121,2002.10.23,1983.48
4122,2002.10.22,1983.75
4123,2002.10.21,1970.61
4124,2002.10.18,1963.36
4125,2002.10.17,1989.86
4126,2002.10.16,1991.89
4127,2002.10.15,2031.07
4128,2002.10.14,2024.69
4129,2002.10.11,2027.24
4130,2002.10.10,2035.98
4131,2002.10.09,2036.87
4132,2002.10.08,2036.65
4133,2002.10.07,2042.24
4134,2002.10.04,2038.39
4135,2002.10.02,2041.94
4136,2002.10.01,2037.96
4137,2002.09.30,2035.73
4138,2002.09.27,2035.9
4139,2002.09.26,2037.75
4140,2002.09.25,2042.17
4141,2002.09.24,2024.49
4142,2002.09.23,2026.46
4143,2002.09.19,2026.16
4144,2002.09.18,2043.97
4145,2002.09.17,2045.64
4146,2002.09.16,2041.95
4147,2002.09.13,2049.12
4148,2002.09.12,2048.78
4149,2002.09.11,2045.12
4150,2002.09.10,2075.17
4151,2002.09.09,2087.14
4152,2002.09.06,2076.79
4153,2002.09.05,2064.17
4154,2002.09.04,2071.87
4155,2002.09.03,2070.54
4156,2002.09.02,2072.79
4157,2002.08.30,2065.61
4158,2002.08.29,2065.99
4159,2002.08.28,2065.76
4160,2002.08.27,2066.94
4161,2002.08.26,2083.59
4162,2002.08.23,2067.57
4163,2002.08.22,2080.48
4164,2002.08.21,2071.01
4165,2002.08.20,2073.16
4166,2002.08.19,2077.66
4167,2002.08.16,2075.21
4168,2002.08.14,2065.08
4169,2002.08.13,2065.88
4170,2002.08.12,2075.08
4171,2002.08.09,2078.65
4172,2002.08.08,2074.57
4173,2002.08.07,2083.86
4174,2002.08.06,2081.84
4175,2002.08.05,2080.58
4176,2002.08.02,2084.39
4177,2002.08.01,2102.93
4178,2002.07.31,2106.61
4179,2002.07.30,2107.63
4180,2002.07.29,2094.12
4181,2002.07.26,2085.52
4182,2002.07.25,2091.64
4183,2002.07.24,2102.65
4184,2002.07.23,2078.75
4185,2002.07.22,2081.36
4186,2002.07.19,2094.05
4187,2002.07.18,2095.41
4188,2002.07.16,2091.06
4189,2002.07.15,2097.35
4190,2002.07.12,2117.59
4191,2002.07.11,2133.78
4192,2002.07.10,2133.0
4193,2002.07.09,2150.08
4194,2002.07.08,2164.58
4195,2002.07.05,2157.01
4196,2002.07.04,2178.38
4197,2002.07.03,2168.3
4198,2002.07.02,2172.72
4199,2002.06.28,2168.95
4200,2002.06.27,2155.66
4201,2002.06.26,2163.31
4202,2002.06.25,2166.98
4203,2002.06.24,2164.64
4204,2002.06.21,2160.23
4205,2002.06.20,2167.51
4206,2002.06.19,2161.1
4207,2002.06.18,2160.85
4208,2002.06.17,2152.75
4209,2002.06.14,2151.73
4210,2002.06.12,2133.32
4211,2002.06.11,2123.85
4212,2002.06.10,2128.91
4213,2002.06.07,2148.61
4214,2002.06.05,2134.88
4215,2002.06.04,2145.76
4216,2002.06.03,2148.46
4217,2002.05.31,2138.4
4218,2002.05.30,2149.15
4219,2002.05.29,2165.04
4220,2002.05.28,2173.74
4221,2002.05.27,2196.85
4222,2002.05.24,2207.84
4223,2002.05.23,2209.46
4224,2002.05.22,2205.44
4225,2002.05.21,2219.67
4226,2002.05.20,2241.24
4227,2002.05.17,2292.76
4228,2002.05.16,2270.12
4229,2002.05.15,2296.37
4230,2002.05.14,2286.02
4231,2002.05.13,2290.65
4232,2002.05.10,2295.33
4233,2002.05.09,2293.08
4234,2002.05.08,2286.82
4235,2002.05.07,2288.48
4236,2002.05.06,2304.03
4237,2002.05.03,2311.74
4238,2002.05.02,2317.34
4239,2002.04.30,2342.93
4240,2002.04.29,2355.3
4241,2002.04.26,2352.97
4242,2002.04.25,2343.68
4243,2002.04.24,2347.38
4244,2002.04.23,2344.61
